treatment,pageviews,calls,reservations,business_id,restaurant_type
2,336,36,38,26648,independent
2,362,38,32,26649,independent
2,381,37,41,26650,independent
2,247,39,29,26651,independent
2,323,39,32,26652,independent
2,359,35,36,26653,independent
2,324,29,39,26654,independent
2,326,42,32,26655,independent
2,344,42,32,26656,independent
2,353,37,33,26657,independent
2,370,35,39,26658,independent
2,436,40,40,26659,independent
2,321,33,34,26660,independent
2,392,40,38,26661,independent
2,342,34,35,26662,independent
2,428,40,47,26663,independent
2,304,34,37,26664,independent
2,331,36,36,26665,independent
2,348,35,31,26666,independent
2,447,39,43,26667,independent
2,334,39,41,26668,independent
2,337,33,34,26669,independent
2,358,31,40,26670,independent
2,337,41,38,26671,independent
2,390,43,39,26672,independent
2,283,34,36,26673,independent
2,352,29,38,26674,independent
2,301,30,39,26675,independent
2,344,36,39,26676,independent
2,323,37,33,26677,independent
2,276,39,39,26678,independent
2,319,36,40,26679,independent
2,289,31,38,26680,independent
2,327,39,37,26681,independent
2,343,33,34,26682,independent
2,337,38,41,26683,independent
2,269,31,34,26684,independent
2,295,37,41,26685,independent
2,332,35,32,26686,independent
2,343,45,35,26687,independent
2,357,39,42,26688,independent
2,317,31,36,26689,independent
2,263,38,30,26690,independent
2,321,35,34,26691,independent
2,327,31,39,26692,independent
2,366,40,36,26693,independent
2,403,38,39,26694,independent
2,308,36,38,26695,independent
2,303,34,32,26696,independent
2,357,38,42,26697,independent
2,329,41,35,26698,independent
2,323,38,32,26699,independent
2,341,36,37,26700,independent
2,356,41,37,26701,independent
2,373,43,31,26702,independent
2,313,38,39,26703,independent
2,372,43,37,26704,independent
2,289,37,37,26705,independent
2,307,34,35,26706,independent
2,335,44,37,26707,independent
2,370,35,34,26708,independent
2,346,37,36,26709,independent
2,339,34,36,26710,independent
2,320,34,32,26711,independent
2,363,36,31,26712,independent
2,328,39,36,26713,independent
2,406,36,41,26714,independent
2,308,37,34,26715,independent
2,360,37,38,26716,independent
2,380,40,39,26717,independent
2,378,40,43,26718,independent
2,340,42,40,26719,independent
2,330,46,47,26720,independent
2,440,41,46,26721,independent
2,360,39,37,26722,independent
2,368,43,36,26723,independent
2,413,43,45,26724,independent
2,335,31,37,26725,independent
2,442,45,38,26726,independent
2,305,44,42,26727,independent
2,360,39,39,26728,independent
2,367,42,40,26729,independent
2,357,44,42,26730,independent
2,304,30,35,26731,independent
2,270,39,35,26732,independent
2,386,36,38,26733,independent
2,349,39,37,26734,independent
2,361,40,42,26735,independent
2,365,32,35,26736,independent
2,378,37,43,26737,independent
2,308,46,37,26738,independent
2,353,31,35,26739,independent
2,260,36,34,26740,independent
2,312,34,30,26741,independent
2,299,34,36,26742,independent
2,382,42,34,26743,independent
2,293,35,34,26744,independent
2,408,45,42,26745,independent
2,300,36,41,26746,independent
2,331,37,36,26747,independent
2,293,38,41,26748,independent
2,365,36,41,26749,independent
2,361,41,34,26750,independent
2,322,34,38,26751,independent
2,282,30,28,26752,independent
2,400,40,30,26753,independent
2,361,41,44,26754,independent
2,424,46,37,26755,independent
2,326,34,48,26756,independent
2,255,32,32,26757,independent
2,335,41,37,26758,independent
2,325,37,34,26759,independent
2,354,33,40,26760,independent
2,423,50,42,26761,independent
2,337,29,36,26762,independent
2,364,39,39,26763,independent
2,335,37,33,26764,independent
2,330,31,37,26765,independent
2,313,33,35,26766,independent
2,312,36,44,26767,independent
2,331,34,37,26768,independent
2,273,29,32,26769,independent
2,350,42,47,26770,independent
2,343,32,39,26771,independent
2,335,35,36,26772,independent
2,368,39,34,26773,independent
2,274,30,34,26774,independent
2,336,37,44,26775,independent
2,352,39,39,26776,independent
2,377,32,38,26777,independent
2,446,47,43,26778,independent
2,317,38,39,26779,independent
2,396,38,45,26780,independent
2,394,45,39,26781,independent
2,371,31,36,26782,independent
2,304,34,32,26783,independent
2,351,34,40,26784,independent
2,350,43,37,26785,independent
2,361,39,38,26786,independent
2,316,34,46,26787,independent
2,303,35,37,26788,independent
2,317,35,29,26789,independent
2,358,36,29,26790,independent
2,338,31,27,26791,independent
2,317,34,37,26792,independent
2,340,36,30,26793,independent
2,348,33,36,26794,independent
2,358,32,34,26795,independent
2,342,33,37,26796,independent
2,361,37,41,26797,independent
2,252,34,36,26798,independent
2,338,38,38,26799,independent
2,369,35,34,26800,independent
2,329,32,36,26801,independent
2,352,36,42,26802,independent
2,330,41,36,26803,independent
2,296,32,40,26804,independent
2,371,44,37,26805,independent
2,355,36,38,26806,independent
2,351,42,37,26807,independent
2,357,42,37,26808,independent
2,378,45,39,26809,independent
2,356,36,37,26810,independent
2,430,38,43,26811,independent
2,359,31,35,26812,independent
2,346,43,45,26813,independent
2,334,36,37,26814,independent
2,351,40,41,26815,independent
2,356,46,35,26816,independent
2,324,40,42,26817,independent
2,411,44,36,26818,independent
2,326,30,36,26819,independent
2,382,40,43,26820,independent
2,388,42,41,26821,independent
2,328,33,38,26822,independent
2,345,42,33,26823,independent
2,286,32,30,26824,independent
2,322,36,35,26825,independent
2,405,37,43,26826,independent
2,353,36,37,26827,independent
2,349,38,41,26828,independent
2,324,37,44,26829,independent
2,402,42,42,26830,independent
2,365,37,43,26831,independent
2,366,37,33,26832,independent
2,330,38,37,26833,independent
2,333,37,35,26834,independent
2,371,31,33,26835,independent
2,321,35,38,26836,independent
2,264,28,34,26837,independent
2,306,27,29,26838,independent
2,286,42,31,26839,independent
2,365,37,37,26840,independent
2,350,42,48,26841,independent
2,317,36,37,26842,independent
2,336,29,34,26843,independent
2,346,39,30,26844,independent
2,381,42,40,26845,independent
2,345,38,43,26846,independent
2,319,49,40,26847,independent
2,380,41,37,26848,independent
2,359,36,32,26849,independent
2,360,34,34,26850,independent
2,303,32,39,26851,independent
2,295,41,33,26852,independent
2,396,39,47,26853,independent
2,360,34,33,26854,independent
2,291,31,30,26855,independent
2,395,36,38,26856,independent
2,311,34,45,26857,independent
2,358,35,38,26858,independent
2,380,42,36,26859,independent
2,356,40,38,26860,independent
2,360,36,34,26861,independent
2,387,44,39,26862,independent
2,319,39,42,26863,independent
2,315,38,38,26864,independent
2,330,35,36,26865,independent
2,312,36,37,26866,independent
2,287,31,33,26867,independent
2,366,38,43,26868,independent
2,381,32,33,26869,independent
2,371,38,31,26870,independent
2,336,37,40,26871,independent
2,265,39,31,26872,independent
2,325,35,38,26873,independent
2,388,37,38,26874,independent
2,338,35,42,26875,independent
2,313,35,36,26876,independent
2,354,31,31,26877,independent
2,264,32,30,26878,independent
2,368,48,37,26879,independent
2,328,41,37,26880,independent
2,375,36,32,26881,independent
2,360,39,38,26882,independent
2,315,38,28,26883,independent
2,262,31,32,26884,independent
2,320,37,37,26885,independent
2,428,36,38,26886,independent
2,343,37,40,26887,independent
2,320,33,40,26888,independent
2,308,37,38,26889,independent
2,335,37,40,26890,independent
2,419,44,45,26891,independent
2,343,34,38,26892,independent
2,369,40,42,26893,independent
2,290,36,34,26894,independent
2,302,38,28,26895,independent
2,295,33,35,26896,independent
2,429,40,44,26897,independent
2,336,44,36,26898,independent
2,335,32,40,26899,independent
2,353,39,35,26900,independent
2,324,40,29,26901,independent
2,308,29,33,26902,independent
2,348,38,37,26903,independent
2,283,36,40,26904,independent
2,319,40,33,26905,independent
2,395,36,36,26906,independent
2,331,44,40,26907,independent
2,264,30,34,26908,independent
2,361,42,38,26909,independent
2,373,50,38,26910,independent
2,312,35,39,26911,independent
2,375,38,38,26912,independent
2,293,44,37,26913,independent
2,340,39,40,26914,independent
2,295,40,41,26915,independent
2,316,31,38,26916,independent
2,348,38,36,26917,independent
2,317,43,29,26918,independent
2,262,41,37,26919,independent
2,291,36,33,26920,independent
2,373,37,39,26921,independent
2,263,35,42,26922,independent
2,328,40,36,26923,independent
2,362,39,43,26924,independent
2,325,35,34,26925,independent
2,354,41,38,26926,independent
2,316,35,41,26927,independent
2,381,38,36,26928,independent
2,330,35,36,26929,independent
2,309,38,33,26930,independent
2,338,35,33,26931,independent
2,277,34,29,26932,independent
2,323,38,40,26933,independent
2,343,39,34,26934,independent
2,356,41,40,26935,independent
2,337,34,40,26936,independent
2,329,40,36,26937,independent
2,340,40,38,26938,independent
2,320,39,44,26939,independent
2,326,42,34,26940,independent
2,386,30,36,26941,independent
2,292,32,32,26942,independent
2,334,33,31,26943,independent
2,354,38,43,26944,independent
2,293,41,36,26945,independent
2,390,43,35,26946,independent
2,346,38,27,26947,independent
2,414,36,40,26948,independent
2,319,34,37,26949,independent
2,382,29,34,26950,independent
2,388,41,35,26951,independent
2,369,31,35,26952,independent
2,401,39,43,26953,independent
2,381,40,42,26954,independent
2,314,33,30,26955,independent
2,380,34,39,26956,independent
2,353,34,35,26957,independent
2,402,37,38,26958,independent
2,306,39,36,26959,independent
2,324,35,35,26960,independent
2,426,43,42,26961,independent
2,305,41,36,26962,independent
2,335,41,37,26963,independent
2,353,37,40,26964,independent
2,361,44,41,26965,independent
2,331,43,38,26966,independent
2,373,43,39,26967,independent
2,380,41,40,26968,independent
2,367,36,38,26969,independent
2,366,39,40,26970,independent
2,390,40,36,26971,independent
2,328,45,42,26972,independent
2,359,39,37,26973,independent
2,360,41,41,26974,independent
2,394,38,42,26975,independent
2,315,42,36,26976,independent
2,319,35,35,26977,independent
2,413,36,43,26978,independent
2,373,40,38,26979,independent
2,276,33,34,26980,independent
2,393,39,36,26981,independent
2,348,37,41,26982,independent
2,265,33,38,26983,independent
2,328,41,44,26984,independent
2,373,40,46,26985,independent
2,346,35,40,26986,independent
2,303,40,33,26987,independent
2,333,39,43,26988,independent
2,377,39,41,26989,independent
2,255,33,38,26990,independent
2,420,45,44,26991,independent
2,367,37,38,26992,independent
2,345,37,42,26993,independent
2,348,40,45,26994,independent
2,331,37,43,26995,independent
2,358,38,33,26996,independent
2,348,35,41,26997,independent
2,346,35,37,26998,independent
2,401,43,42,26999,independent
2,315,36,33,27000,independent
2,371,37,34,27001,independent
2,367,39,40,27002,independent
2,415,39,41,27003,independent
2,360,35,38,27004,independent
2,292,37,37,27005,independent
2,403,34,42,27006,independent
2,354,38,40,27007,independent
2,385,38,37,27008,independent
2,326,26,30,27009,independent
2,271,43,33,27010,independent
2,324,36,38,27011,independent
2,418,34,40,27012,independent
2,383,42,40,27013,independent
2,394,37,35,27014,independent
2,402,39,41,27015,independent
2,315,35,28,27016,independent
2,313,43,33,27017,independent
2,333,39,38,27018,independent
2,360,45,32,27019,independent
2,370,44,42,27020,independent
2,325,37,36,27021,independent
2,352,33,38,27022,independent
2,364,42,38,27023,independent
2,329,36,29,27024,independent
2,286,27,36,27025,independent
2,415,42,43,27026,independent
2,309,39,34,27027,independent
2,349,36,32,27028,independent
2,369,46,33,27029,independent
2,259,33,38,27030,independent
2,363,34,38,27031,independent
2,363,43,42,27032,independent
2,290,37,32,27033,independent
2,324,40,34,27034,independent
2,335,32,35,27035,independent
2,353,39,40,27036,independent
2,316,29,38,27037,independent
2,344,34,34,27038,independent
2,301,33,36,27039,independent
2,423,33,45,27040,independent
2,281,37,41,27041,independent
2,338,34,44,27042,independent
2,305,32,32,27043,independent
2,353,42,36,27044,independent
2,362,39,36,27045,independent
2,397,42,39,27046,independent
2,330,34,36,27047,independent
2,360,44,45,27048,independent
2,426,38,39,27049,independent
2,325,35,33,27050,independent
2,394,43,43,27051,independent
2,336,35,29,27052,independent
2,379,38,37,27053,independent
2,322,33,37,27054,independent
2,429,36,41,27055,independent
2,253,42,39,27056,independent
2,329,32,36,27057,independent
2,340,28,38,27058,independent
2,393,39,40,27059,independent
2,335,39,33,27060,independent
2,335,35,35,27061,independent
2,344,31,36,27062,independent
2,394,38,39,27063,independent
2,304,40,32,27064,independent
2,404,44,35,27065,independent
2,390,27,35,27066,independent
2,363,28,34,27067,independent
2,366,38,38,27068,independent
2,387,39,45,27069,independent
2,363,38,35,27070,independent
2,358,36,47,27071,independent
2,303,34,40,27072,independent
2,310,42,40,27073,independent
2,384,37,43,27074,independent
2,370,31,34,27075,independent
2,302,37,33,27076,independent
2,356,37,39,27077,independent
2,316,35,39,27078,independent
2,332,40,39,27079,independent
2,304,41,42,27080,independent
2,333,35,36,27081,independent
2,371,39,42,27082,independent
2,415,38,41,27083,independent
2,347,41,35,27084,independent
2,373,45,45,27085,independent
2,320,42,39,27086,independent
2,428,39,43,27087,independent
2,368,36,32,27088,independent
2,315,42,42,27089,independent
2,328,39,35,27090,independent
2,348,31,33,27091,independent
2,317,24,30,27092,independent
2,341,36,46,27093,independent
2,304,39,41,27094,independent
2,275,36,36,27095,independent
2,306,31,38,27096,independent
2,268,40,36,27097,independent
2,338,38,37,27098,independent
2,335,32,35,27099,independent
2,367,31,35,27100,independent
2,384,39,42,27101,independent
2,310,33,43,27102,independent
2,391,39,40,27103,independent
2,294,35,34,27104,independent
2,292,30,38,27105,independent
2,356,38,47,27106,independent
2,276,38,33,27107,independent
2,335,46,42,27108,independent
2,400,42,35,27109,independent
2,330,38,39,27110,independent
2,396,37,32,27111,independent
2,345,40,40,27112,independent
2,292,36,36,27113,independent
2,336,35,30,27114,independent
2,400,35,45,27115,independent
2,374,41,39,27116,independent
2,408,39,42,27117,independent
2,320,37,39,27118,independent
2,364,42,42,27119,independent
2,371,32,37,27120,independent
2,401,40,40,27121,independent
2,346,31,35,27122,independent
2,331,39,36,27123,independent
2,275,41,39,27124,independent
2,380,37,45,27125,independent
2,367,38,36,27126,independent
2,398,39,34,27127,independent
2,356,37,38,27128,independent
2,317,43,38,27129,independent
2,303,36,31,27130,independent
2,380,36,32,27131,independent
2,305,28,39,27132,independent
2,373,36,40,27133,independent
2,327,35,40,27134,independent
2,337,35,39,27135,independent
2,354,41,38,27136,independent
2,303,30,35,27137,independent
2,357,41,36,27138,independent
2,382,37,36,27139,independent
2,404,42,40,27140,independent
2,383,39,46,27141,independent
2,339,37,33,27142,independent
2,354,43,41,27143,independent
2,338,35,37,27144,independent
2,364,31,43,27145,independent
2,356,43,35,27146,independent
2,316,29,35,27147,independent
2,345,41,36,27148,independent
2,345,44,41,27149,independent
